Age;Gender;Education Level;Job Title;Years of Experience;Salary;Class
28;Male;Bachelor's Degree;Product Designer;3;60000,00;Bajo
35;Female;PhD;Research Director;11;160000,00;Alto
27;Male;Bachelor's Degree;Marketing Analyst;2;50000,00;Muy Bajo
32;Female;Master's Degree;Financial Manager;8;120000,00;Medio
28;Male;Bachelor's Degree;Software Engineer;3;85000,00;Bajo
36;Female;Master's Degree;Marketing Director;11;160000,00;Alto
25;Male;Bachelor's Degree;Financial Analyst;1;55000,00;Bajo
29;Female;PhD;Data Scientist;5;100000,00;Medio
33;Male;Bachelor's Degree;Project Manager;8;120000,00;Medio
27;Female;Bachelor's Degree;Graphic Designer;2;50000,00;Muy Bajo
43;Male;Master's Degree;Senior Software Engineer;19;185000,00;Alto
30;Female;Bachelor's Degree;Digital Marketing Specialist;4;65000,00;Bajo
34;Male;Bachelor's Degree;Marketing Manager;9;130000,00;Medio
25;Female;High School;Sales Associate;0;25000,00;Muy Bajo
31;Male;Master's Degree;Financial Analyst;6;100000,00;Medio
27;Female;Bachelor's Degree;Social Media Manager;3;55000,00;Bajo
33;Male;PhD;Research Scientist;10;150000,00;Alto
23;Female;High School;Receptionist;0;25000,00;Muy Bajo
38;Male;Bachelor's Degree;Product Manager;13;160000,00;Alto
39;Female;Master's Degree;Marketing Manager;14;170000,00;Alto
26;Male;Bachelor's Degree;Junior Software Engineer;1;55000,00;Bajo
30;Female;Bachelor's Degree;Marketing Coordinator;4;65000,00;Bajo
28;Male;Bachelor's Degree;Product Designer;3;60000,00;Bajo
35;Female;PhD;Research Director;11;160000,00;Alto
27;Male;Bachelor's Degree;Marketing Analyst;2;50000,00;Muy Bajo
32;Female;Master's Degree;Financial Manager;8;120000,00;Medio
26;Male;Bachelor's Degree;Junior Software Engineer;1;55000,00;Bajo
30;Female;Bachelor's Degree;Marketing Coordinator;4;65000,00;Bajo
28;Male;Bachelor's Degree;Product Designer;3;60000,00;Bajo
35;Female;PhD;Research Director;11;160000,00;Alto
27;Male;Bachelor's Degree;Marketing Analyst;2;50000,00;Muy Bajo
32;Female;Master's Degree;Financial Manager;8;120000,00;Medio
28;Male;Bachelor's Degree;Software Engineer;3;85000,00;Bajo
36;Female;Master's Degree;Marketing Director;11;160000,00;Alto
25;Male;Bachelor's Degree;Financial Analyst;1;55000,00;Bajo
29;Female;PhD;Data Scientist;5;100000,00;Medio
33;Male;Bachelor's Degree;Project Manager;8;120000,00;Medio
27;Female;Bachelor's Degree;Graphic Designer;2;50000,00;Muy Bajo
43;Male;Master's Degree;Senior Software Engineer;19;185000,00;Alto
30;Female;Bachelor's Degree;Digital Marketing Specialist;4;65000,00;Bajo
34;Male;Bachelor's Degree;Marketing Manager;9;130000,00;Medio
25;Female;High School;Sales Associate;0;25000,00;Muy Bajo
31;Male;Master's Degree;Financial Analyst;6;100000,00;Medio
27;Female;Bachelor's Degree;Social Media Manager;3;55000,00;Bajo
33;Male;PhD;Research Scientist;10;150000,00;Alto
27;Male;Bachelor's Degree;Software Engineer;3;85000,00;Bajo
35;Female;Master's Degree;Marketing Director;11;160000,00;Alto
24;Male;Bachelor's Degree;Financial Analyst;1;55000,00;Bajo
28;Female;PhD;Data Scientist;5;100000,00;Medio
32;Male;Bachelor's Degree;Project Manager;8;120000,00;Medio
26;Female;Bachelor's Degree;Graphic Designer;2;50000,00;Muy Bajo
41;Male;Master's Degree;Senior Software Engineer;19;185000,00;Alto
29;Female;Bachelor's Degree;Digital Marketing Specialist;4;65000,00;Bajo
33;Male;Bachelor's Degree;Marketing Manager;9;130000,00;Medio
24;Female;High School;Sales Associate;0;25000,00;Muy Bajo
30;Male;Master's Degree;Financial Analyst;6;100000,00;Medio
26;Female;Bachelor's Degree;Social Media Manager;3;55000,00;Bajo
32;Male;PhD;Research Scientist;10;150000,00;Alto
22;Female;High School;Receptionist;0;25000,00;Muy Bajo
37;Male;Bachelor's Degree;Product Manager;13;160000,00;Alto
38;Female;Master's Degree;Marketing Manager;14;170000,00;Alto
27;Male;Bachelor's Degree;Junior Software Engineer;1;55000,00;Bajo
31;Female;Bachelor's Degree;Marketing Coordinator;4;65000,00;Bajo
29;Male;Bachelor's Degree;Product Designer;3;60000,00;Bajo
34;Female;PhD;Research Director;11;160000,00;Alto
26;Male;Bachelor's Degree;Marketing Analyst;2;50000,00;Muy Bajo
31;Female;Master's Degree;Financial Manager;8;120000,00;Medio
27;Male;Bachelor's Degree;Junior Software Engineer;1;55000,00;Bajo
31;Female;Bachelor's Degree;Marketing Coordinator;4;65000,00;Bajo
29;Male;Bachelor's Degree;Product Designer;3;60000,00;Bajo
34;Female;PhD;Research Director;11;160000,00;Alto
26;Male;Bachelor's Degree;Marketing Analyst;2;50000,00;Muy Bajo
31;Female;Master's Degree;Financial Manager;8;120000,00;Medio
27;Male;Bachelor's Degree;Software Engineer;3;85000,00;Bajo
35;Female;Master's Degree;Marketing Director;11;160000,00;Alto
24;Male;Bachelor's Degree;Financial Analyst;1;55000,00;Bajo
28;Female;PhD;Data Scientist;5;100000,00;Medio
32;Male;Bachelor's Degree;Project Manager;8;120000,00;Medio
26;Female;Bachelor's Degree;Graphic Designer;2;50000,00;Muy Bajo
41;Male;Master's Degree;Senior Software Engineer;19;185000,00;Alto
29;Female;Bachelor's Degree;Digital Marketing Specialist;4;65000,00;Bajo
33;Male;Bachelor's Degree;Marketing Manager;9;130000,00;Medio
24;Female;High School;Sales Associate;0;25000,00;Muy Bajo
30;Male;Master's Degree;Financial Analyst;6;100000,00;Medio
26;Female;Bachelor's Degree;Social Media Manager;3;55000,00;Bajo
32;Male;PhD;Research Scientist;10;150000,00;Alto
22;Female;High School;Receptionist;0;25000,00;Muy Bajo
37;Male;Bachelor's Degree;Product Manager;13;160000,00;Alto
38;Female;Master's Degree;Marketing Manager;14;170000,00;Alto
27;Male;Bachelor's Degree;Junior Software Engineer;1;55000,00;Bajo
31;Female;Bachelor's Degree;Marketing Coordinator;4;65000,00;Bajo
29;Male;Bachelor's Degree;Product Designer;3;60000,00;Bajo
34;Female;PhD;Research Director;11;160000,00;Alto
26;Male;Bachelor's Degree;Marketing Analyst;2;50000,00;Muy Bajo
31;Female;Master's Degree;Financial Manager;8;120000,00;Medio
27;Male;Bachelor's Degree;Junior Software Engineer;1;55000,00;Bajo
31;Female;Bachelor's Degree;Marketing Coordinator;4;65000,00;Bajo
29;Male;Bachelor's Degree;Product Designer;3;60000,00;Bajo
34;Female;PhD;Research Director;11;160000,00;Alto
26;Male;Bachelor's Degree;Marketing Analyst;2;50000,00;Muy Bajo
31;Female;Master's Degree;Financial Manager;8;120000,00;Medio
27;Male;Bachelor's Degree;Software Engineer;3;85000,00;Bajo
35;Female;Master's Degree;Marketing Director;11;160000,00;Alto
24;Male;Bachelor's Degree;Financial Analyst;1;55000,00;Bajo
28;Female;PhD;Data Scientist;5;100000,00;Medio
32;Male;Bachelor's Degree;Project Manager;8;120000,00;Medio
26;Female;Bachelor's Degree;Graphic Designer;2;50000,00;Muy Bajo
41;Male;Master's Degree;Senior Software Engineer;19;185000,00;Alto
29;Female;Bachelor's Degree;Digital Marketing Specialist;4;65000,00;Bajo
33;Male;Bachelor's Degree;Marketing Manager;9;130000,00;Medio
24;Female;High School;Sales Associate;0;25000,00;Muy Bajo
30;Male;Master's Degree;Financial Analyst;6;100000,00;Medio
26;Female;Bachelor's Degree;Social Media Manager;3;55000,00;Bajo
32;Male;PhD;Research Scientist;10;150000,00;Alto
22;Female;High School;Receptionist;0;25000,00;Muy Bajo
37;Male;Bachelor's Degree;Product Manager;13;160000,00;Alto
38;Female;Master's Degree;Marketing Manager;14;170000,00;Alto
27;Male;Bachelor's Degree;Junior Software Engineer;1;55000,00;Bajo
31;Female;Bachelor's Degree;Marketing Coordinator;4;65000,00;Bajo
29;Male;Bachelor's Degree;Product Designer;3;60000,00;Bajo
34;Female;PhD;Research Director;11;160000,00;Alto
26;Male;Bachelor's Degree;Marketing Analyst;2;50000,00;Muy Bajo
31;Female;Master's Degree;Financial Manager;8;120000,00;Medio
27;Male;Bachelor's Degree;Junior Software Engineer;1;55000,00;Bajo
31;Female;Bachelor's Degree;Marketing Coordinator;4;65000,00;Bajo
29;Male;Bachelor's Degree;Product Designer;3;60000,00;Bajo
34;Female;PhD;Research Director;11;160000,00;Alto
26;Male;Bachelor's Degree;Marketing Analyst;2;50000,00;Muy Bajo
31;Female;Master's Degree;Financial Manager;8;120000,00;Medio
27;Male;Bachelor's Degree;Software Engineer;3;85000,00;Bajo
35;Female;Master's Degree;Marketing Director;11;160000,00;Alto
24;Male;Bachelor's Degree;Financial Analyst;1;55000,00;Bajo
28;Female;PhD;Data Scientist;5;100000,00;Medio
32;Male;Bachelor's Degree;Project Manager;8;120000,00;Medio
26;Female;Bachelor's Degree;Graphic Designer;2;50000,00;Muy Bajo
41;Male;Master's Degree;Senior Software Engineer;19;185000,00;Alto
29;Female;Bachelor's Degree;Digital Marketing Specialist;4;65000,00;Bajo
33;Male;Bachelor's Degree;Marketing Manager;9;130000,00;Medio
24;Female;High School;Sales Associate;0;25000,00;Muy Bajo
30;Male;Master's Degree;Financial Analyst;6;100000,00;Medio
26;Female;Bachelor's Degree;Social Media Manager;3;55000,00;Bajo
32;Male;PhD;Research Scientist;10;150000,00;Alto
22;Female;High School;Receptionist;0;25000,00;Muy Bajo
37;Male;Bachelor's Degree;Product Manager;13;160000,00;Alto
38;Female;Master's Degree;Marketing Manager;14;170000,00;Alto
27;Male;Bachelor's Degree;Junior Software Engineer;1;55000,00;Bajo
31;Female;Bachelor's Degree;Marketing Coordinator;4;65000,00;Bajo
29;Male;Bachelor's Degree;Product Designer;3;60000,00;Bajo
34;Female;PhD;Research Director;11;160000,00;Alto
26;Male;Bachelor's Degree;Marketing Analyst;2;50000,00;Muy Bajo
31;Female;Master's Degree;Financial Manager;8;120000,00;Medio
27;Male;Bachelor's Degree;Junior Software Engineer;1;55000,00;Bajo
31;Female;Bachelor's Degree;Marketing Coordinator;4;65000,00;Bajo
29;Male;Bachelor's Degree;Product Designer;3;60000,00;Bajo
34;Female;PhD;Research Director;11;160000,00;Alto
26;Male;Bachelor's Degree;Marketing Analyst;2;50000,00;Muy Bajo
31;Female;Master's Degree;Financial Manager;8;120000,00;Medio
27;Male;Bachelor's Degree;Software Engineer;3;85000,00;Bajo
35;Female;Master's Degree;Marketing Director;11;160000,00;Alto
24;Male;Bachelor's Degree;Financial Analyst;1;55000,00;Bajo
28;Female;PhD;Data Scientist;5;100000,00;Medio
32;Male;Bachelor's Degree;Project Manager;8;120000,00;Medio
26;Female;Bachelor's Degree;Graphic Designer;2;50000,00;Muy Bajo
41;Male;Master's Degree;Senior Software Engineer;19;185000,00;Alto
29;Female;Bachelor's Degree;Digital Marketing Specialist;4;65000,00;Bajo
33;Male;Bachelor's Degree;Marketing Manager;9;130000,00;Medio
24;Female;High School;Sales Associate;0;25000,00;Muy Bajo
30;Male;Master's Degree;Financial Analyst;6;100000,00;Medio
26;Female;Bachelor's Degree;Social Media Man;7;100000,00;Medio
31;Male;Bachelor's Degree;Software Engineer;7;120000,00;Medio
26;Female;Bachelor's Degree;Graphic Designer;2;50000,00;Muy Bajo
33;Male;Master's Degree;Marketing Manager;9;130000,00;Medio
29;Female;High School;Customer Service Representative;3;35000,00;Muy Bajo
36;Male;PhD;Research Scientist;13;160000,00;Alto
27;Female;Bachelor's Degree;Marketing Coordinator;2;50000,00;Muy Bajo
31;Male;Bachelor's Degree;Project Manager;6;100000,00;Medio
28;Female;Master's Degree;Financial Analyst;4;80000,00;Bajo
25;Male;Bachelor's Degree;Software Engineer;1;60000,00;Bajo
30;Female;Bachelor's Degree;Sales Manager;5;90000,00;Bajo
34;Male;PhD;Research Director;11;170000,00;Alto
28;Female;Bachelor's Degree;Marketing Analyst;3;60000,00;Bajo
32;Male;Bachelor's Degree;Product Manager;7;120000,00;Medio
24;Female;High School;Receptionist;0;25000,00;Muy Bajo
37;Male;Master's Degree;Marketing Director;14;180000,00;Alto
39;Female;Bachelor's Degree;Financial Manager;16;200000,00;Muy Alto
26;Male;Bachelor's Degree;Product Designer;2;50000,00;Muy Bajo
31;Female;PhD;Data Scientist;8;140000,00;Medio
29;Male;Bachelor's Degree;Marketing Analyst;4;70000,00;Bajo
33;Female;Master's Degree;Marketing Manager;9;130000,00;Medio
27;Male;Bachelor's Degree;Software Engineer;3;80000,00;Bajo
36;Female;PhD;Research Scientist;12;160000,00;Alto
25;Male;Bachelor's Degree;Product Manager;1;55000,00;Bajo
30;Female;Bachelor's Degree;Marketing Coordinator;5;85000,00;Bajo
34;Male;PhD;Research Director;11;170000,00;Alto
28;Female;Bachelor's Degree;Marketing Analyst;3;60000,00;Bajo
32;Male;Bachelor's Degree;Product Manager;7;120000,00;Medio
24;Female;High School;Receptionist;0;25000,00;Muy Bajo
37;Male;Master's Degree;Marketing Director;14;180000,00;Alto
39;Female;Bachelor's Degree;Financial Manager;16;200000,00;Muy Alto
26;Male;Bachelor's Degree;Product Designer;2;50000,00;Muy Bajo
31;Female;PhD;Data Scientist;8;140000,00;Medio
29;Male;Bachelor's Degree;Marketing Analyst;4;70000,00;Bajo
33;Female;Master's Degree;Marketing Manager;9;130000,00;Medio
27;Male;Bachelor's Degree;Software Engineer;3;80000,00;Bajo
36;Female;PhD;Research Scientist;12;160000,00;Alto
25;Male;Bachelor's Degree;Product Manager;1;55000,00;Bajo
30;Female;Bachelor's Degree;Marketing Coordinator;5;85000,00;Bajo
34;Male;PhD;Research Director;11;170000,00;Alto
28;Female;Bachelor's Degree;Marketing Analyst;3;60000,00;Bajo
32;Male;Bachelor's Degree;Product Manager;7;120000,00;Medio
24;Female;High School;Receptionist;0;25000,00;Muy Bajo
37;Male;Master's Degree;Marketing Director;14;180000,00;Alto
39;Female;Bachelor's Degree;Financial Manager;16;200000,00;Muy Alto
26;Male;Bachelor's Degree;Product Designer;2;50000,00;Muy Bajo
31;Female;PhD;Data Scientist;8;140000,00;Medio
29;Male;Bachelor's Degree;Marketing Analyst;4;70000,00;Bajo
33;Female;Master's Degree;Marketing Manager;9;130000,00;Medio
27;Male;Bachelor's Degree;Software Engineer;3;80000,00;Bajo
36;Female;PhD;Research Scientist;12;160000,00;Alto
25;Male;Bachelor's Degree;Product Manager;1;55000,00;Bajo
30;Female;Bachelor's Degree;Marketing Coordinator;5;85000,00;Bajo
34;Male;PhD;Research Director;11;170000,00;Alto
28;Female;Bachelor's Degree;Marketing Analyst;3;60000,00;Bajo
32;Male;Bachelor's Degree;Product Manager;7;120000,00;Medio
24;Female;High School;Receptionist;0;25000,00;Muy Bajo
37;Male;Master's Degree;Marketing Director;14;180000,00;Alto
39;Female;Bachelor's Degree;Financial Manager;16;200000,00;Muy Alto
26;Male;Bachelor's Degree;Product Designer;2;50000,00;Muy Bajo
31;Female;PhD;Data Scientist;8;140000,00;Medio
29;Male;Bachelor's Degree;Marketing Analyst;4;70000,00;Bajo
33;Female;Master's Degree;Marketing Manager;9;130000,00;Medio
27;Male;Bachelor's Degree;Software Engineer;3;80000,00;Bajo
36;Female;PhD;Research Scientist;12;160000,00;Alto
25;Male;Bachelor's Degree;Product Manager;1;55000,00;Bajo
30;Female;Bachelor's Degree;Marketing Coordinator;5;85000,00;Bajo
34;Male;PhD;Research Director;11;170000,00;Alto
28;Female;Bachelor's Degree;Marketing Analyst;3;60000,00;Bajo
32;Male;Bachelor's Degree;Product Manager;7;120000,00;Medio
24;Female;High School;Receptionist;0;25000,00;Muy Bajo
37;Male;Master's Degree;Marketing Director;14;180000,00;Alto
39;Female;Bachelor's Degree;Financial Manager;16;200000,00;Muy Alto
26;Male;Bachelor's Degree;Product Designer;2;50000,00;Muy Bajo
31;Female;PhD;Data Scientist;8;140000,00;Medio
29;Male;Bachelor's Degree;Marketing Analyst;4;70000,00;Bajo
33;Female;Master's Degree;Marketing Manager;9;130000,00;Medio
27;Male;Bachelor's Degree;Software Engineer;3;80000,00;Bajo
36;Female;PhD;Research Scientist;12;160000,00;Alto
25;Male;Bachelor's Degree;Product Manager;1;55000,00;Bajo
30;Female;Bachelor's Degree;Marketing Coordinator;5;85000,00;Bajo
34;Male;PhD;Research Director;11;170000,00;Alto
28;Female;Bachelor's Degree;Marketing Analyst;3;60000,00;Bajo
32;Male;Bachelor's Degree;Product Manager;7;120000,00;Medio
24;Female;High School;Receptionist;0;25000,00;Muy Bajo
37;Male;Master's Degree;Marketing Director;14;180000,00;Alto
39;Female;Bachelor's Degree;Financial Manager;16;200000,00;Muy Alto
26;Male;Bachelor's Degree;Product Designer;2;50000,00;Muy Bajo
31;Female;PhD;Data Scientist;8;140000,00;Medio
29;Male;Bachelor's Degree;Marketing Analyst;4;70000,00;Bajo
33;Female;Master's Degree;Marketing Manager;9;130000,00;Medio
27;Male;Bachelor's Degree;Software Engineer;3;80000,00;Bajo
36;Female;PhD;Research Scientist;12;160000,00;Alto
25;Male;Bachelor's Degree;Product Manager;1;55000,00;Bajo
30;Female;Bachelor's Degree;Marketing Coordinator;5;85000,00;Bajo
34;Male;PhD;Research Director;11;170000,00;Alto
28;Female;Bachelor's Degree;Marketing Analyst;3;60000,00;Bajo
32;Male;Bachelor's Degree;Product Manager;7;120000,00;Medio
24;Female;High School;Receptionist;0;25000,00;Muy Bajo
37;Male;Master's Degree;Marketing Director;14;180000,00;Alto
39;Female;Bachelor's Degree;Financial Manager;16;200000,00;Muy Alto
26;Male;Bachelor's Degree;Product Designer;2;50000,00;Muy Bajo
31;Female;PhD;Data Scientist;8;140000,00;Medio
29;Male;Bachelor's Degree;Marketing Analyst;4;70000,00;Bajo
33;Female;Master's Degree;Marketing Manager;9;130000,00;Medio
27;Male;Bachelor's Degree;Software Engineer;3;80000,00;Bajo
36;Female;PhD;Research Scientist;12;160000,00;Alto
25;Male;Bachelor's Degree;Product Manager;1;55000,00;Bajo
30;Female;Bachelor's Degree;Marketing Coordinator;5;85000,00;Bajo
34;Male;PhD;Research Director;11;170000,00;Alto
28;Female;Bachelor's Degree;Marketing Analyst;3;60000,00;Bajo
32;Male;Bachelor's Degree;Product Manager;7;120000,00;Medio
24;Female;High School;Receptionist;0;25000,00;Muy Bajo
37;Male;Master's Degree;Marketing Director;14;180000,00;Alto
39;Female;Bachelor's Degree;Financial Manager;16;200000,00;Muy Alto
26;Male;Bachelor's Degree;Product Designer;2;50000,00;Muy Bajo
31;Female;PhD;Data Scientist;8;140000,00;Medio
29;Male;Bachelor's Degree;Marketing Analyst;4;70000,00;Bajo
33;Female;Master's Degree;Marketing Manager;9;130000,00;Medio
27;Male;Bachelor's Degree;Software Engineer;3;80000,00;Bajo
36;Female;PhD;Research Scientist;12;160000,00;Alto
25;Male;Bachelor's Degree;Product Manager;1;55000,00;Bajo
30;Female;Bachelor's Degree;Marketing Coordinator;5;85000,00;Bajo
34;Male;PhD;Research Director;11;170000,00;Alto
28;Female;Bachelor's Degree;Marketing Analyst;3;60000,00;Bajo
32;Male;Bachelor's Degree;Product Manager;7;120000,00;Medio
24;Female;High School;Receptionist;0;25000,00;Muy Bajo
37;Male;Master's Degree;Marketing Director;14;180000,00;Alto
28;Female;Bachelor's Degree;Marketing Coordinator;3;60000,00;Bajo
33;Male;Master's Degree;Software Engineer;9;120000,00;Medio
26;Female;Bachelor's Degree;Graphic Designer;1;45000,00;Muy Bajo
29;Male;Bachelor's Degree;Product Manager;5;80000,00;Bajo
35;Female;PhD;Research Scientist;11;150000,00;Alto
27;Male;Bachelor's Degree;Software Engineer;2;65000,00;Bajo
31;Female;Bachelor's Degree;Marketing Manager;7;100000,00;Medio
